"","id","year","month","element","VALUE1","MFLAG1","QFLAG1","SFLAG1","VALUE2","MFLAG2","QFLAG2","SFLAG2","VALUE3","MFLAG3","QFLAG3","SFLAG3","VALUE4","MFLAG4","QFLAG4","SFLAG4","VALUE5","MFLAG5","QFLAG5","SFLAG5","VALUE6","MFLAG6","QFLAG6","SFLAG6","VALUE7","MFLAG7","QFLAG7","SFLAG7","VALUE8","MFLAG8","QFLAG8","SFLAG8","VALUE9","MFLAG9","QFLAG9","SFLAG9","VALUE10","MFLAG10","QFLAG10","SFLAG10","VALUE11","MFLAG11","QFLAG11","SFLAG11","VALUE12","MFLAG12","QFLAG12","SFLAG12","VALUE13","MFLAG13","QFLAG13","SFLAG13","VALUE14","MFLAG14","QFLAG14","SFLAG14","VALUE15","MFLAG15","QFLAG15","SFLAG15","VALUE16","MFLAG16","QFLAG16","SFLAG16","VALUE17","MFLAG17","QFLAG17","SFLAG17","VALUE18","MFLAG18","QFLAG18","SFLAG18","VALUE19","MFLAG19","QFLAG19","SFLAG19","VALUE20","MFLAG20","QFLAG20","SFLAG20","VALUE21","MFLAG21","QFLAG21","SFLAG21","VALUE22","MFLAG22","QFLAG22","SFLAG22","VALUE23","MFLAG23","QFLAG23","SFLAG23","VALUE24","MFLAG24","QFLAG24","SFLAG24","VALUE25","MFLAG25","QFLAG25","SFLAG25","VALUE26","MFLAG26","QFLAG26","SFLAG26","VALUE27","MFLAG27","QFLAG27","SFLAG27","VALUE28","MFLAG28","QFLAG28","SFLAG28","VALUE29","MFLAG29","QFLAG29","SFLAG29","VALUE30","MFLAG30","QFLAG30","SFLAG30","VALUE31","MFLAG31","QFLAG31","SFLAG31"
"1","USC00042863",1979,5,"TMAX",211," "," ","0",206," "," ","0",244," "," ","0",239," "," ","0",233," "," ","0",217," "," ","0",211," "," ","0",178," "," ","0",217," "," ","0",256," "," ","0",317," "," ","0",350," "," ","0",372," "," ","0",372," "," ","0",311," "," ","0",239," "," ","0",239," "," ","0",228," "," ","0",233," "," ","0",200," "," ","0",NA," "," "," ",278," "," ","0",300," "," ","0",278," "," ","0",278," "," ","0",261," "," ","0",256," "," ","0",217," "," ","0",228," "," ","0",233," "," ","0",233," "," ","0"
"2","USC00042863",1979,5,"TMIN",122," "," ","0",106," "," ","0",122," "," ","0",111," "," ","0",122," "," ","0",122," "," ","0",111," "," ","0",89," "," ","0",78," "," ","0",61," "," ","0",89," "," ","0",100," "," ","0",111," "," ","0",122," "," ","0",128," "," ","0",133," "," ","0",111," "," ","0",111," "," ","0",128," "," ","0",128," "," ","0",NA," "," "," ",106," "," ","0",128," "," ","0",128," "," ","0",144," "," ","0",133," "," ","0",150," "," ","0",144," "," ","0",128," "," ","0",117," "," ","0",133," "," ","0"
"3","USC00042863",1979,5,"TOBS",189," "," ","0",183," "," ","0",222," "," ","0",222," "," ","0",194," "," ","0",167," "," ","0",167," "," ","0",161," "," ","0",206," "," ","0",233," "," ","0",300," "," ","0",350," "," ","0",361," "," ","0",311," "," ","0",239," "," ","0",239," "," ","0",194," "," ","0",217," "," ","0",200," "," ","0",167," "," ","0",NA," "," "," ",256," "," ","0",272," "," ","0",233," "," ","0",233," "," ","0",250," "," ","0",217," "," ","0",211," "," ","0",211," "," ","0",222," "," ","0",183," "," ","0"
"4","USC00042863",1979,5,"PRCP",0," "," ","0",5," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",107," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",51," "," ","0",5," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",5," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0"
"5","USC00042863",1979,5,"SNOW",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0"
"6","USC00042863",1979,5,"SNWD",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0"
"7","USC00042863",1979,6,"TMAX",250," "," ","0",239," "," ","0",239," "," ","0",233," "," ","0",233," "," ","0",228," "," ","0",239," "," ","0",278," "," ","0",367," "," ","0",400," "," ","0",406," "," ","0",400," "," ","0",367," "," ","0",344," "," ","0",311," "," ","0",289," "," ","0",233," "," ","0",239," "," ","0",278," "," ","0",267," "," ","0",272," "," ","0",289," "," ","0",283," "," ","0",267," "," ","0",289," "," ","0",322," "," ","0",383," "," ","0",367," "," ","0",350," "," ","0",339," "," ","0",NA," "," "," "
"8","USC00042863",1979,6,"TMIN",139," "," ","0",144," "," ","0",133," "," ","0",144," "," ","0",144," "," ","0",139," "," ","0",139," "," ","0",111," "," ","0",100," "," ","0",128," "," ","0",144," "," ","0",178," "," ","0",183," "," ","0",156," "," ","0",111," "," ","0",161," "," ","0",144," "," ","0",128," "," ","0",94," "," ","0",117," "," ","0",133," "," ","0",117," "," ","0",122," "," ","0",144," "," ","0",111," "," ","0",139," "," ","0",150," "," ","0",150," "," ","0",150," "," ","0",156," "," ","0",NA," "," "," "
"9","USC00042863",1979,6,"TOBS",222," "," ","0",200," "," ","0",194," "," ","0",228," "," ","0",222," "," ","0",217," "," ","0",194," "," ","0",267," "," ","0",344," "," ","0",361," "," ","0",389," "," ","0",350," "," ","0",344," "," ","0",306," "," ","0",289," "," ","0",233," "," ","0",211," "," ","0",228," "," ","0",267," "," ","0",261," "," ","0",239," "," ","0",250," "," ","0",256," "," ","0",256," "," ","0",278," "," ","0",294," "," ","0",328," "," ","0",317," "," ","0",311," "," ","0",317," "," ","0",NA," "," "," "
"10","USC00042863",1979,6,"PRCP",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",8," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",NA," "," "," "
"11","USC00042863",1979,6,"SNOW",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",NA," "," "," "
"12","USC00042863",1979,6,"SNWD",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",NA," "," "," "
"13","USC00042863",1979,7,"TMAX",317," "," ","0",261," "," ","0",256," "," ","0",272," "," ","0",267," "," ","0",294," "," ","0",306," "," ","0",350," "," ","0",333," "," ","0",350," "," ","0",300," "," ","0",311," "," ","0",311," "," ","0",289," "," ","0",317," "," ","0",322," "," ","0",361," "," ","0",356," "," ","0",333," "," ","0",289," "," ","0",283," "," ","0",300," "," ","0",322," "," ","0",317," "," ","0",333," "," ","0",328," "," ","0",306," "," ","0",333," "," ","0",322," "," ","0",344," "," ","0",361," "," ","0"
"14","USC00042863",1979,7,"TMIN",144," "," ","0",139," "," ","0",133," "," ","0",122," "," ","0",128," "," ","0",128," "," ","0",122," "," ","0",128," "," ","0",128," "," ","0",128," "," ","0",133," "," ","0",133," "," ","0",156," "," ","0",144," "," ","0",178," "," ","0",150," "," ","0",178," "," ","0",156," "," ","0",167," "," ","0",172," "," ","0",172," "," ","0",156," "," ","0",139," "," ","0",161," "," ","0",156," "," ","0",161," "," ","0",156," "," ","0",139," "," ","0",133," "," ","0",156," "," ","0",161," "," ","0"
"15","USC00042863",1979,7,"TOBS",256," "," ","0",228," "," ","0",239," "," ","0",167," "," ","0",244," "," ","0",267," "," ","0",289," "," ","0",317," "," ","0",322," "," ","0",283," "," ","0",289," "," ","0",300," "," ","0",250," "," ","0",244," "," ","0",278," "," ","0",317," "," ","0",317," "," ","0",322," "," ","0",289," "," ","0",222," "," ","0",261," "," ","0",267," "," ","0",306," "," ","0",300," "," ","0",322," "," ","0",261," "," ","0",289," "," ","0",300," "," ","0",300," "," ","0",328," "," ","0",333," "," ","0"
"16","USC00042863",1979,7,"PRCP",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0"
